sentence,negative,neutral,positive,predicted_label
"Sometimes, in my mind, I followed them to their apartments on the corners of hidden streets, and they turned and smiled back at me before they faded through a door into warm darkness.",0.019199246540665627,0.6175515651702881,0.3632492125034332,Neutral
"At the enchanted metropolitan twilight I felt a haunting loneliness sometimes, and felt it in otherspoor young clerks who loitered in front of windows waiting until it was time for a solitary restaurant dinneryoung clerks in the dusk, wasting the most poignant moments of night and life.",0.5055586099624634,0.441927433013916,0.05251390486955643,Negative
"Again at eight o'clock, when the dark lanes of the Forties were lined five deep with throbbing taxicabs, bound for the theatre district, I felt a sinking in my heart.",0.4048895835876465,0.5348419547080994,0.06026843935251236,Neutral
"Forms leaned together in the taxis as they waited, and voices sang, and there was laughter from unheard jokes, and lighted cigarettes made unintelligible circles inside.",0.07352516800165176,0.6658323407173157,0.26064246892929077,Neutral
"Imagining that I, too, was hurrying towards gaiety and sharing their intimate excitement, I wished them well.",0.0020618403796106577,0.0883701741695404,0.9095679521560669,Positive
"For a while I lost sight of Jordan Baker, and then in midsummer I found her again.",0.25081712007522583,0.6412842869758606,0.10789863020181656,Neutral
"At first I was flattered to go places with her, because she was a golf champion, and everyone knew her name.",0.003900710493326187,0.06876956671476364,0.9273297190666199,Positive
Then it was something more.,0.07792697101831436,0.7964302897453308,0.1256428062915802,Neutral
"I wasn't actually in love, but I felt a sort of tender curiosity.",0.04219813272356987,0.5419831871986389,0.4158186614513397,Neutral
"The bored haughty face that she turned to the world concealed somethingmost affectations conceal something eventually, even though they don't in the beginningand one day I found what it was.",0.287020742893219,0.6430862545967102,0.069893017411232,Neutral
"When we were on a houseparty together up in Warwick, she left a borrowed car out in the rain with the top down, and then lied about itand suddenly I remembered the story about her that had eluded me that night at Daisy's.",0.49078142642974854,0.4631613790988922,0.04605720564723015,Negative
At her first big golf tournament there was a row that nearly reached the newspapersa suggestion that she had moved her ball from a bad lie in the semifinal round.,0.1245986595749855,0.784462571144104,0.09093882143497467,Neutral
The thing approached the proportions of a scandalthen died away.,0.5264942646026611,0.45233991742134094,0.021165894344449043,Negative
"A caddy retracted his statement, and the only other witness admitted that he might have been mistaken.",0.45196643471717834,0.5335667133331299,0.014466796070337296,Neutral
The incident and the name had remained together in my mind.,0.061340030282735825,0.8696728944778442,0.06898705661296844,Neutral
"Jordan Baker instinctively avoided clever, shrewd men, and now I saw that this was because she felt safer on a plane where any divergence from a code would be thought impossible.",0.28772613406181335,0.5881275534629822,0.12414638698101044,Neutral
She was incurably dishonest.,0.9527093768119812,0.044023528695106506,0.0032671676017344,Negative
"She wasn't able to endure being at a disadvantage and, given this unwillingness, I suppose she had begun dealing in subterfuges when she was very young in order to keep that cool, insolent smile turned to the world and yet satisfy the demands of her hard, jaunty body.",0.36498337984085083,0.551906168460846,0.0831104964017868,Neutral
It made no difference to me.,0.4410143494606018,0.5287087559700012,0.03027687408030033,Neutral
"Dishonesty in a woman is a thing you never blame deeplyI was casually sorry, and then I forgot.",0.5978079438209534,0.35265806317329407,0.04953400418162346,Negative
It was on that same houseparty that we had a curious conversation about driving a car.,0.029411014169454575,0.8235917091369629,0.14699716866016388,Neutral
It started because she passed so close to some workmen that our fender flicked a button on one man's coat.,0.2586659789085388,0.6829872727394104,0.0583466999232769,Neutral
"""You're a rotten driver,"" I protested.",0.9186304211616516,0.07686083763837814,0.004508736543357372,Negative
"""Either you ought to be more careful, or you oughtn't to drive at all.""",0.49530157446861267,0.4744996428489685,0.030198797583580017,Negative
"""I am careful.""",0.060114484280347824,0.795646607875824,0.1442389339208603,Neutral
"""No, you're not.""",0.3050834834575653,0.6194545030593872,0.0754619836807251,Neutral
"""Well, other people are,"" she said lightly.",0.07847910374403,0.7777160406112671,0.14380484819412231,Neutral
"""What's that got to do with it?""",0.19990859925746918,0.755045473575592,0.04504593834280968,Neutral
"""They'll keep out of my way,"" she insisted.",0.08643239736557007,0.7895364165306091,0.12403112649917603,Neutral
"""It takes two to make an accident.""",0.35880619287490845,0.5559550523757935,0.08523879945278168,Neutral
"""Suppose you met somebody just as careless as yourself.""",0.5594244003295898,0.3875817060470581,0.05299389734864235,Negative
"""I hope I never will,"" she answered.",0.2773541510105133,0.6254472136497498,0.09719868004322052,Neutral
"""I hate careless people.",0.9414181113243103,0.05044127628207207,0.008140642195940018,Negative
"That's why I like you.""",0.006777834612876177,0.15208397805690765,0.8411381840705872,Positive
"Her grey, sunstrained eyes stared straight ahead, but she had deliberately shifted our relations, and for a moment I thought I loved her.",0.017926372587680817,0.2038448005914688,0.7782288193702698,Positive
"But I am slowthinking and full of interior rules that act as brakes on my desires, and I knew that first I had to get myself definitely out of that tangle back home.",0.5201708674430847,0.4416968524456024,0.03813231363892555,Negative
"I'd been writing letters once a week and signing them ""Love, Nick,"" and all I could think of was how, when that certain girl played tennis, a faint moustache of perspiration appeared on her upper lip.",0.18096567690372467,0.6697890162467957,0.1492452621459961,Neutral
Nevertheless there was a vague understanding that had to be tactfully broken off before I was free.,0.17331106960773468,0.7864200472831726,0.04026883840560913,Neutral
"Everyone suspects himself of at least one of the cardinal virtues, and this is mine I am one of the few honest people that I have ever known.",0.11893545091152191,0.5430684089660645,0.33799609541893005,Neutral
"CHAPTER IV On Sunday morning while church bells rang in the villages alongshore, the world and its mistress returned to Gatsby's house and twinkled hilariously on his lawn.",0.019899839535355568,0.55174320936203,0.42835694551467896,Neutral
"""He's a bootlegger,"" said the young ladies, moving somewhere between his cocktails and his flowers.",0.5589897036552429,0.404760479927063,0.036249831318855286,Negative
"""One time he killed a man who had found out that he was nephew to Von Hindenburg and second cousin to the devil.",0.7461135983467102,0.24677297472953796,0.007113452069461346,Negative
"Reach me a rose, honey, and pour me a last drop into that there crystal glass.""",0.025024905800819397,0.7743600606918335,0.20061498880386353,Neutral
Once I wrote down on the empty spaces of a timetable the names of those who came to Gatsby's house that summer.,0.04524010419845581,0.9064927697181702,0.048267144709825516,Neutral
"It is an old timetable now, disintegrating at its folds, and headed ""This schedule in effect July 5th, 1922.""",0.494548499584198,0.46661216020584106,0.03883931040763855,Negative
"But I can still read the grey names, and they will give you a better impression than my generalities of those who accepted Gatsby's hospitality and paid him the subtle tribute of knowing nothing whatever about him.",0.10716719180345535,0.573462188243866,0.3193705976009369,Neutral
"From East Egg, then, came the Chester Beckers and the Leeches, and a man named Bunsen, whom I knew at Yale, and Doctor Webster Civet, who was drowned last summer up in Maine.",0.09599796682596207,0.8676615357398987,0.03634050488471985,Neutral
"And the Hornbeams and the Willie Voltaires, and a whole clan named Blackbuck, who always gathered in a corner and flipped up their noses like goats at whosoever came near.",0.3656788170337677,0.5832930207252502,0.05102807655930519,Neutral
"And the Ismays and the Chrysties or rather Hubert Auerbach and Mr. Chrystie's wife, and Edgar Beaver, whose hair, they say, turned cottonwhite one winter afternoon for no good reason at all.",0.3467028737068176,0.5813378691673279,0.0719592273235321,Neutral
"Clarence Endive was from East Egg, as I remember.",0.0480148121714592,0.8934319615364075,0.0585533007979393,Neutral
"He came only once, in white knickerbockers, and had a fight with a bum named Etty in the garden.",0.25727328658103943,0.6718944907188416,0.07083222270011902,Neutral
"From farther out on the Island came the Cheadles and the O. R. P. Schraeders, and the Stonewall Jackson Abrams of Georgia, and the Fishguards and the Ripley Snells.",0.027399679645895958,0.9345821142196655,0.03801814839243889,Neutral
"Snell was there three days before he went to the penitentiary, so drunk out on the gravel drive that Mrs. Ulysses Swett's automobile ran over his right hand.",0.4477471113204956,0.5122948288917542,0.039957962930202484,Neutral
"The Dancies came, too, and S. B. Whitebait, who was well over sixty, and Maurice A. Flink, and the Hammerheads, and Beluga the tobacco importer, and Beluga's girls.",0.023118605837225914,0.8797522187232971,0.0971292182803154,Neutral
"From West Egg came the Poles and the Mulreadys and Cecil Roebuck and Cecil Schoen and Gulick the State senator and Newton Orchid, who controlled Films Par Excellence, and Eckhaust and Clyde Cohen and Don S. Schwartz the son and Arthur McCarty, all connected with the movies in one way or another.",0.027921142056584358,0.9197692275047302,0.05230969935655594,Neutral
"And the Catlips and the Bembergs and G. Earl Muldoon, brother to that Muldoon who afterward strangled his wife.",0.4947401285171509,0.4919077754020691,0.0133521081879735,Negative
"Da Fontano the promoter came there, and Ed Legros and James B.",0.024230176582932472,0.9079391956329346,0.06783067435026169,Neutral
"""RotGut"" Ferret and the De Jongs and Ernest Lillythey came to gamble, and when Ferret wandered into the garden it meant he was cleaned out and Associated Traction would have to fluctuate profitably next day.",0.08042341470718384,0.7710273265838623,0.14854921400547028,Neutral
"A man named Klipspringer was there so often that he became known as ""the boarder""I doubt if he had any other home.",0.22789831459522247,0.6674792170524597,0.10462240129709244,Neutral
